"site","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","thick","Article_ID","pool","pool_value","Study_ID","yr_samp","X1","MTBS_ID","MTBS_DISCOVERY_YEAR","lat","long","baecv_lyb","maxsat","last_year_burned","masterlyb","timesincefire"
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",12.5860275,1296,2015,"487","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",20.72214765,1296,2015,"488","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",18.4481298,1296,2015,"489","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",28.01777715,1296,2015,"490","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",24.233436,1296,2015,"491","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",30.9317625,1296,2015,"492","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",44.96411655,1296,2015,"493","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",20.0011176,1296,2015,"494","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",20.48322645,1296,2015,"495","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",19.9840518,1296,2015,"496","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",21.8527569,1296,2015,"497","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",16.1442468,1296,2015,"498","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",17.85509325,1296,2015,"499","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",24.33156435,1296,2015,"500","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",18.93877155,1296,2015,"501","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",17.3303199,1296,2015,"502","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",30.99575925,1296,2015,"503","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",30.21073245,1296,2015,"504","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",17.3900502,1296,2015,"505","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",16.3746351,1296,2015,"506","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",15.97785525,1296,2015,"507","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",16.9890039,1296,2015,"508","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",17.42844825,1296,2015,"509","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",18.0385506,1296,2015,"510","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",7.37669205,1296,2015,"511","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",19.80912735,1296,2015,"512","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",22.4073954,1296,2015,"513","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",35.8637787,1296,2015,"514","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",8.8571502,1296,2015,"515","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",14.39073585,1296,2015,"516","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
NA,NA,NA,NA,"cheatgrass","Porensky et al. 2018",NA,"PORE2018","AGBC_g_m2",18.92170575,1296,2015,"517","NV4087511652519870902",1987,40.869,-116.5315,1987,1987,NA,1987,28
"Nephi",NA,NA,NA,"cheatgrass","Thacker et al. 2009",NA,"THAC2009","AGBC_g_m2",32.9796585,1581,2005,"518",NA,1950,39.70007,-111.9003,1950,1950,1996,1996,9
"Genesee",NA,NA,NA,"cheatgrass","Shinn & Thill 2002",NA,"SHIN2002","AGBC_g_m2",29.01186,1426,2000,"519",NA,1950,46.5,-117,1950,1950,NA,1950,50
"G2",NA,NA,NA,"sagebrush","Driese and Reiners 1997",NA,"DRIE1997","AGBC_g_m2",209.52,401,1994,"520",NA,1950,41.654,-105.556,1950,1950,NA,1950,44
"G1",NA,NA,NA,"salt_desert","Driese and Reiners 1997",NA,"DRIE1997","AGBC_g_m2",14.265,406,1994,"521",NA,1950,41.997,-107.404,1950,1950,NA,1950,44
"Site 1",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",21.74,1521,1993,"522",NA,1950,45.916,-119.45,1950,1950,NA,1950,43
"Site 1",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",13.94,1531,1993,"523",NA,1950,45.916,-119.45,1950,1950,NA,1950,43
"Site 1",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",13.8,1522,1994,"524",NA,1950,45.916,-119.45,1950,1950,NA,1950,44
"Site 1",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",10.67,1532,1994,"525",NA,1950,45.916,-119.45,1950,1950,NA,1950,44
"Site 2",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",16.9,1541,1993,"526",NA,1950,46.05,-119.43,1950,1950,NA,1950,43
"Site 2",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",26.12,1551,1993,"527",NA,1950,46.05,-119.43,1950,1950,NA,1950,43
"Site 2",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",13.8,1542,1994,"528",NA,1950,46.05,-119.43,1950,1950,NA,1950,44
"Site 2",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",28.26,1552,1994,"529",NA,1950,46.05,-119.43,1950,1950,NA,1950,44
"Site 3",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",14.69,1561,1993,"530",NA,1950,46.1,-119.36,1950,1950,NA,1950,43
"Site 3",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",19,1571,1993,"531",NA,1950,46.1,-119.36,1950,1950,NA,1950,43
"Site 3",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",11.34,1562,1994,"532",NA,1950,46.1,-119.36,1950,1950,NA,1950,44
"Site 3",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","AGBC_g_m2",13.19,1572,1994,"533",NA,1950,46.1,-119.36,1950,1950,NA,1950,44
"Hanford, high elevation",NA,NA,NA,"cheatgrass","Rickard 1985b",NA,"RICK1985b","AGBC_g_m2",90.44874,1411,1969,"534",NA,1950,46.5,-119.5,1950,1950,NA,1950,19
"Hanford, low elevation",NA,NA,NA,"cheatgrass","Rickard 1985b",NA,"RICK1985b","AGBC_g_m2",157.85865,1416,1969,"535",NA,1950,46.5,-119.5,1950,1950,NA,1950,19
"NGB",NA,NA,NA,"cheatgrass","Diamond et al. 2012",NA,"DIAM2012","AGBC_g_m2",52.0933545,381,2005,"536","NV4185511763119960724",1996,41.8647,-117.655,1996,1996,NA,1996,9
"NGNB",NA,NA,NA,"cheatgrass","Diamond et al. 2012",NA,"DIAM2012","AGBC_g_m2",53.7999345,386,2005,"537","NV4185511763119960724",1996,41.8647,-117.655,1996,1996,NA,1996,9
"NGNB",NA,NA,NA,"cheatgrass","Diamond et al. 2012",NA,"DIAM2012","AGBC_g_m2",26.281332,387,2006,"538","NV4185511763119960724",1996,41.8647,-117.655,1996,1996,NA,1996,10
"NGNB",NA,NA,NA,"cheatgrass","Diamond et al. 2012",NA,"DIAM2012","AGBC_g_m2",8.618229,388,2007,"539","NV4185511763119960724",1996,41.8647,-117.655,1996,1996,NA,1996,11
"hanford",NA,NA,NA,"sagebrush","Rickard 1985a",NA,"RICK1985a","AGBC_g_m2",134.55,1391,1971,"540",NA,1950,46.551311,-119.48902,1950,1950,NA,1950,21
"Curlew Valley",NA,NA,NA,"salt_desert","Bjerregaard et al. 1984",NA,"BJER1984","AGBC_g_m2",187.65,131,1968,"541",NA,1950,41.87,-113.08,1950,1950,1920,1950,18
NA,NA,NA,NA,"sagebrush","West 1972",NA,"WEST1972","AGBC_g_m2",1064,1671,1968,"542",NA,1950,43.52,-112.05,1950,1950,NA,1950,18
"Rush Valley",0,100,"no","cheatgrass","Hooker et al. 2008",100,"HOOK2008","AGBC_g_m2",120,531,2001,"543",NA,1950,40.2833,-112.4667,1950,1950,1992,1992,9
"Rush Valley",0,100,"no","sagebrush","Hooker et al. 2008",100,"HOOK2008","AGBC_g_m2",380,536,2001,"544",NA,1950,40.2833,-112.4667,1950,1950,1992,1992,9
"Northern Great Basin Experimental Basin",NA,NA,NA,"cheatgrass","Davies et al. 2009",NA,"DAVI2009","AGBC_g_m2",255.560355,346,2005,"545",NA,1950,43.4833333,-119.71667,1950,1950,NA,1950,55
"grazed site",NA,NA,NA,"sagebrush","Pearson 1965",NA,"PEAR1965","AGBC_g_m2",115.65,1236,1960,"546",NA,1950,43.8,-119.9,1950,1950,NA,1950,10
"ungrazed site",NA,NA,NA,"sagebrush","Pearson 1965",NA,"PEAR1965","AGBC_g_m2",167.58,1241,1960,"547",NA,1950,43.8,-119.9,1950,1950,NA,1950,10
NA,NA,NA,NA,"salt_desert","West 1972",NA,"WEST1972","AGBC_g_m2",365,1676,1968,"548",NA,1950,43.52,-112.05,1950,1950,NA,1950,18
NA,NA,NA,NA,"salt_desert","West 1972",NA,"WEST1972","AGBC_g_m2",384.8,1677,1969,"549",NA,1950,43.52,-112.05,1950,1950,NA,1950,19
NA,NA,NA,NA,"salt_desert","West 1972",NA,"WEST1972","AGBC_g_m2",365.6,1678,1970,"550",NA,1950,43.52,-112.05,1950,1950,NA,1950,20
"ambient",NA,NA,NA,"sagebrush","McAbee et al. 2017",NA,"MCAB2017","AGBC_g_m2",142.5,781,2014,"551",NA,1950,43.602,-112.904,1950,1950,NA,1950,64
"Idaho & Oregon combined 6 sites",NA,NA,NA,"cheatgrass","Witwicki et al. 2013",NA,"WITW2013","AGBC_g_m2",5.290398,1691,2005,"552",NA,1950,43.6129,-116.4854,1950,1950,NA,1950,55
"Idaho & Oregon combined 6 sites",NA,NA,NA,"sagecheat","Witwicki et al. 2013",NA,"WITW2013","AGBC_g_m2",76.969431,1696,2005,"553",NA,1950,43.6129,-116.4854,1950,1950,NA,1950,55
"control",NA,NA,NA,"sagecheat","Veblen et al. 2015",NA,"VEBL2015","AGBC_g_m2",102.677746941,1631,2012,"554",NA,1950,41.4,-111.216667,1950,1950,NA,1950,62
"control",NA,NA,NA,"sagecheat","Veblen et al. 2015",NA,"VEBL2015","AGBC_g_m2",103.8707731215,1632,2013,"555",NA,1950,41.4,-111.216667,1950,1950,NA,1950,63
"total exclusion",NA,NA,NA,"sagecheat","Veblen et al. 2015",NA,"VEBL2015","AGBC_g_m2",102.5740398375,1641,2012,"556",NA,1950,41.4,-111.216667,1950,1950,NA,1950,62
"total exclusion",NA,NA,NA,"sagecheat","Veblen et al. 2015",NA,"VEBL2015","AGBC_g_m2",181.31648535,1642,2013,"557",NA,1950,41.4,-111.216667,1950,1950,NA,1950,63
"cattle exclusion",NA,NA,NA,"sagecheat","Veblen et al. 2015",NA,"VEBL2015","AGBC_g_m2",82.3519436355,1621,2012,"558",NA,1950,41.4,-111.216667,1950,1950,NA,1950,62
"cattle exclusion",NA,NA,NA,"sagecheat","Veblen et al. 2015",NA,"VEBL2015","AGBC_g_m2",108.36208845,1622,2013,"559",NA,1950,41.4,-111.216667,1950,1950,NA,1950,63
"BF_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",36.888,502,2008,"560","NV3984911989219840705",1984,39.83281,-119.8809,1996,1996,NA,1996,12
"BF_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",66.676,502,2008,"561","NV3984911989219840705",1984,39.83281,-119.8809,1996,1996,NA,1996,12
"BF_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",41.816,502,2008,"562","NV3984911989219840705",1984,39.83281,-119.8809,1996,1996,NA,1996,12
"BF_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",51.663,507,2008,"563","NV3984911989219840705",1984,39.83281,-119.8809,1996,1996,NA,1996,12
"BF_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",46.852,507,2008,"564","NV3984911989219840705",1984,39.83281,-119.8809,1996,1996,NA,1996,12
"BF_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",41.39,507,2008,"565","NV3984911989219840705",1984,39.83281,-119.8809,1996,1996,NA,1996,12
"LH_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",109.106,512,2008,"566",NA,1950,39.88089,-119.7154,1950,1950,NA,1950,58
"LH_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",120.568,512,2008,"567",NA,1950,39.88089,-119.7154,1950,1950,NA,1950,58
"LH_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",254.558,512,2008,"568",NA,1950,39.88089,-119.7154,1950,1950,NA,1950,58
"LH_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",153.164,517,2008,"569",NA,1950,39.88089,-119.7154,1950,1950,NA,1950,58
"LH_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",87.804,517,2008,"570",NA,1950,39.88089,-119.7154,1950,1950,NA,1950,58
"LH_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",177.613,517,2008,"571",NA,1950,39.88089,-119.7154,1950,1950,NA,1950,58
"MP_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",241.105,492,2008,"572",NA,1950,39.23925,-119.743,1950,1950,NA,1950,58
"MP_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",222.394,492,2008,"573",NA,1950,39.23925,-119.743,1950,1950,NA,1950,58
"MP_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",93.356,492,2008,"574",NA,1950,39.23925,-119.743,1950,1950,NA,1950,58
"MP_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",139.037,497,2008,"575",NA,1950,39.23925,-119.743,1950,1950,NA,1950,58
"MP_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",174.574,497,2008,"576",NA,1950,39.23925,-119.743,1950,1950,NA,1950,58
"MP_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",106.249,497,2008,"577",NA,1950,39.23925,-119.743,1950,1950,NA,1950,58
"TP_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",75.722,522,2008,"578",NA,1950,39.90003,-119.7014,1950,1950,NA,1950,58
"TP_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",78.99,522,2008,"579",NA,1950,39.90003,-119.7014,1950,1950,NA,1950,58
"TP_1",0,90,"no","cheatgrass","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",77.858,522,2008,"580",NA,1950,39.90003,-119.7014,1950,1950,NA,1950,58
"TP_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",124.886,527,2008,"581",NA,1950,39.90003,-119.7014,1950,1950,NA,1950,58
"TP_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",443.584,527,2008,"582",NA,1950,39.90003,-119.7014,1950,1950,NA,1950,58
"TP_2",0,90,"no","sagecheat","Goergen et al. 2011",90,"GOER2011","BGBC_g_m2",101.274,527,2008,"583",NA,1950,39.90003,-119.7014,1950,1950,NA,1950,58
"OW",0,90,"no","sagebrush","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",215.401,1327,2011,"584",NA,1950,41.54942075,-116.878692,1950,1950,NA,1950,61
"GB",0,90,"no","sagebrush","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",71.144,1342,2011,"585",NA,1950,42.72237553,-119.4231421,1950,1950,NA,1950,61
"RC",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",645.342,1352,2011,"586",NA,1950,42.72360542,-119.4958217,1950,1950,NA,1950,61
"RC",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",17.617,1347,2011,"587",NA,1950,42.72243147,-119.4943213,1950,1950,NA,1950,61
"GB",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",219.033,1332,2011,"588",NA,1950,42.7201419,-119.4269876,1950,1950,NA,1950,61
"RC",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",75.399,1357,2011,"589",NA,1950,42.72398644,-119.4853458,1950,1950,NA,1950,61
"GB",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",72.594,1337,2011,"590",NA,1950,42.72104923,-119.4296365,1950,1950,NA,1950,61
"RO",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",273.172,1367,2011,"591",NA,1950,43.75857212,-112.2802924,1950,1950,NA,1950,61
"RO",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",39.423,1362,2011,"592",NA,1950,43.75699849,-112.2825196,1950,1950,NA,1950,61
"ON",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",107.877,1312,2011,"593",NA,1950,40.20733279,-112.4609906,1950,1950,NA,1950,61
"SD",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",132.332,1382,2011,"594",NA,1950,46.75070968,-119.3649477,1950,1950,NA,1950,61
"SD",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",127.23,1377,2011,"595",NA,1950,46.75059935,-119.3576499,1950,1950,NA,1950,61
"ON",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",122.733,1302,2011,"596",NA,1950,40.20672165,-112.4580165,1950,1950,NA,1950,61
"ON",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",85.839,1307,2011,"597",NA,1950,40.20714347,-112.4581431,1950,1950,NA,1950,61
"MO",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",396.111,1387,2011,"598",NA,1950,47.61750084,-119.6812963,1950,1950,NA,1950,61
"OW",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",147.618,1322,2011,"599",NA,1950,41.54882116,-116.8739449,1950,1950,NA,1950,61
"OW",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",58.571,1317,2011,"600",NA,1950,41.54733837,-116.8771132,1950,1950,NA,1950,61
"SD",0,90,"no","sagecheat","Rau et al. 2011",90,"RAU2011","BGBC_g_m2",22.318,1372,2011,"601",NA,1950,46.74932533,-119.3605141,1950,1950,NA,1950,61
"Site 1",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",48.3,1523,1993,"602",NA,1950,45.916,-119.45,1950,1950,NA,1950,43
"Site 1",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",60.41,1533,1993,"603",NA,1950,45.916,-119.45,1950,1950,NA,1950,43
"Site 1",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",7.8,1524,1994,"604",NA,1950,45.916,-119.45,1950,1950,NA,1950,44
"Site 1",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",29.96,1534,1994,"605",NA,1950,45.916,-119.45,1950,1950,NA,1950,44
"Site 2",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",36.85,1543,1993,"606",NA,1950,46.05,-119.43,1950,1950,NA,1950,43
"Site 2",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",27.25,1553,1993,"607",NA,1950,46.05,-119.43,1950,1950,NA,1950,43
"Site 2",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",10.49,1544,1994,"608",NA,1950,46.05,-119.43,1950,1950,NA,1950,44
"Site 2",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",11.49,1554,1994,"609",NA,1950,46.05,-119.43,1950,1950,NA,1950,44
"Site 3",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",41.08,1563,1993,"610",NA,1950,46.1,-119.36,1950,1950,NA,1950,43
"Site 3",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",61.84,1573,1993,"611",NA,1950,46.1,-119.36,1950,1950,NA,1950,43
"Site 3",NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",12.32,1564,1994,"612",NA,1950,46.1,-119.36,1950,1950,NA,1950,44
"Site 3",NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",NA,"SVEJ2001","BGBC_g_m2",15.72,1574,1994,"613",NA,1950,46.1,-119.36,1950,1950,NA,1950,44
"Curlew Valley",2,30,NA,"salt_desert","Bjerregaard et al. 1984",28,"BJER1984","BGBC_g_m2",261.765,117,1968,"614",NA,1950,41.87,-113.08,1950,1950,1920,1950,18
"Curlew Valley",30,60,NA,"salt_desert","Bjerregaard et al. 1984",30,"BJER1984","BGBC_g_m2",94.024,122,1968,"615",NA,1950,41.87,-113.08,1950,1950,1920,1950,18
"Curlew Valley",60,90,NA,"salt_desert","Bjerregaard et al. 1984",30,"BJER1984","BGBC_g_m2",21.5536,127,1968,"616",NA,1950,41.87,-113.08,1950,1950,1920,1950,18
NA,NA,NA,NA,"sagebrush","West 1972",NA,"WEST1972","BGBC_g_m2",1103,1672,1968,"617",NA,1950,43.52,-112.05,1950,1950,NA,1950,18
"Rush Valley",0,100,"no","cheatgrass","Hooker et al. 2008",100,"HOOK2008","BGBC_g_m2",200,532,2001,"618",NA,1950,40.2833,-112.4667,1950,1950,1992,1992,9
"Rush Valley",0,100,"no","sagebrush","Hooker et al. 2008",100,"HOOK2008","BGBC_g_m2",240,537,2001,"619",NA,1950,40.2833,-112.4667,1950,1950,1992,1992,9
"grazed site",NA,NA,NA,"sagebrush","Pearson 1965",NA,"PEAR1965","BGBC_g_m2",323.734,1237,1960,"620",NA,1950,43.8,-119.9,1950,1950,NA,1950,10
"ungrazed site",NA,NA,NA,"sagebrush","Pearson 1965",NA,"PEAR1965","BGBC_g_m2",221.056,1242,1960,"621",NA,1950,43.8,-119.9,1950,1950,NA,1950,10
NA,NA,NA,NA,"salt_desert","West 1972",NA,"WEST1972","BGBC_g_m2",391,1679,1968,"622",NA,1950,43.52,-112.05,1950,1950,NA,1950,18
NA,NA,NA,NA,"salt_desert","West 1972",NA,"WEST1972","BGBC_g_m2",299,1680,1969,"623",NA,1950,43.52,-112.05,1950,1950,NA,1950,19
NA,NA,NA,NA,"salt_desert","West 1972",NA,"WEST1972","BGBC_g_m2",467.6,1681,1970,"624",NA,1950,43.52,-112.05,1950,1950,NA,1950,20
"hanford",NA,NA,NA,"sagebrush","Rickard 1985a",NA,"RICK1985a","BGBC_g_m2",243.036,1396,1972,"625",NA,1950,46.551311,-119.48902,1950,1950,NA,1950,22
"hanford",NA,NA,NA,"sagebrush","Rickard 1985a",NA,"RICK1985a","BGBC_g_m2",447.136,1396,1972,"626",NA,1950,46.551311,-119.48902,1950,1950,NA,1950,22
"hanford",NA,NA,NA,"sagebrush","Rickard 1985a",NA,"RICK1985a","BGBC_g_m2",296.416,1397,1973,"627",NA,1950,46.551311,-119.48902,1950,1950,NA,1950,23
"hanford",NA,NA,NA,"sagebrush","Rickard 1985a",NA,"RICK1985a","BGBC_g_m2",384.964,1397,1973,"628",NA,1950,46.551311,-119.48902,1950,1950,NA,1950,23
