"","site","yr_samp","AGBC_g_m2","BGBC_g_m2","litterC_g_m2","orgsoilperC","totsoilperC","BD_g_cm3","orgsoilC_g_m2","totsoilC_g_m2","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","lat","long","thick","study_year"
"334",NA,"2008-2009",NA,NA,NA,0.762,NA,1.35,1028.7,NA,10,20,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"335",NA,"2008-2009",NA,NA,NA,0.698,NA,1.455,2031.18,NA,20,40,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"336",NA,"2008-2009",NA,NA,NA,0.557,NA,1.57,1748.98,NA,40,60,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"337",NA,"2008-2009",NA,NA,NA,1.559,NA,1.36,2120.24,NA,0,10,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"338",NA,"2008-2009",NA,NA,NA,1.258,NA,1.35,1698.3,NA,10,20,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"339",NA,"2008-2009",NA,NA,NA,0.888,NA,1.455,2584.08,NA,20,40,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"340",NA,"2008-2009",NA,NA,NA,0.757,NA,1.57,2376.98,NA,40,60,"no","cheatgrass","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"341",NA,"2008-2009",NA,NA,NA,1.251,NA,1.36,1701.36,NA,0,10,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"342",NA,"2008-2009",NA,NA,NA,1.164,NA,1.35,1571.4,NA,10,20,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"343",NA,"2008-2009",NA,NA,NA,0.618,NA,1.455,1798.38,NA,20,40,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"344",NA,"2008-2009",NA,NA,NA,0.488,NA,1.57,1532.32,NA,40,60,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"345",NA,"2008-2009",NA,NA,NA,0.965,NA,1.36,1312.4,NA,0,10,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"346",NA,"2008-2009",NA,NA,NA,0.842,NA,1.35,1136.7,NA,10,20,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"347",NA,"2008-2009",NA,NA,NA,0.595,NA,1.455,1731.45,NA,20,40,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"348",NA,"2008-2009",NA,NA,NA,0.454,NA,1.57,1425.56,NA,40,60,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"349",NA,"2008-2009",NA,NA,NA,0.816,NA,1.36,1109.76,NA,0,10,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"350",NA,"2008-2009",NA,NA,NA,0.684,NA,1.35,923.4,NA,10,20,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"351",NA,"2008-2009",NA,NA,NA,0.584,NA,1.455,1699.44,NA,20,40,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"352",NA,"2008-2009",NA,NA,NA,0.523,NA,1.57,1642.22,NA,40,60,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"353",NA,"2008-2009",NA,NA,NA,1.054,NA,1.36,1433.44,NA,0,10,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"354",NA,"2008-2009",NA,NA,NA,0.659,NA,1.35,889.65,NA,10,20,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"355",NA,"2008-2009",NA,NA,NA,0.759,NA,1.455,2208.69,NA,20,40,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"356",NA,"2008-2009",NA,NA,NA,0.717,NA,1.57,2251.38,NA,40,60,"no","sagebrush","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"357",NA,"2008-2009",NA,NA,NA,1.255,NA,1.36,1706.8,NA,0,10,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"358",NA,"2008-2009",NA,NA,NA,1.126,NA,1.35,1520.1,NA,10,20,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"359",NA,"2008-2009",NA,NA,NA,0.579,NA,1.455,1684.89,NA,20,40,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"360",NA,"2008-2009",NA,NA,NA,0.383,NA,1.57,1202.62,NA,40,60,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"361",NA,"2008-2009",NA,NA,NA,0.978,NA,1.36,1330.08,NA,0,10,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"362",NA,"2008-2009",NA,NA,NA,0.876,NA,1.35,1182.6,NA,10,20,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"363",NA,"2008-2009",NA,NA,NA,0.713,NA,1.455,2074.83,NA,20,40,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"364",NA,"2008-2009",NA,NA,NA,0.673,NA,1.57,2113.22,NA,40,60,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"365",NA,"2008-2009",NA,NA,NA,1.308,NA,1.36,1778.88,NA,0,10,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"366",NA,"2008-2009",NA,NA,NA,0.858,NA,1.35,1158.3,NA,10,20,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"367",NA,"2008-2009",NA,NA,NA,1.068,NA,1.455,3107.88,NA,20,40,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"368",NA,"2008-2009",NA,NA,NA,0.631,NA,1.57,1981.34,NA,40,60,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"369",NA,"2008-2009",NA,NA,NA,1.578,NA,1.36,2146.08,NA,0,10,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"370",NA,"2008-2009",NA,NA,NA,1.334,NA,1.35,1800.9,NA,10,20,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,10,"2015"
"371",NA,"2008-2009",NA,NA,NA,0.965,NA,1.455,2808.15,NA,20,40,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"372",NA,"2008-2009",NA,NA,NA,0.712,NA,1.57,2235.68,NA,40,60,"no","sagecheat","Stark et al. 2015",39.90333333,-108.40083333,20,"2015"
"373","Jungo","2004",NA,NA,NA,NA,0.3756,1.422,NA,534.1032,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"374","Jungo","2004",NA,NA,NA,NA,0.7664,1.422,NA,1089.8208,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"375","Jungo","2004",NA,NA,NA,NA,0.4538,1.422,NA,645.3036,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"376","Jungo","2004",NA,NA,NA,NA,1.591,1.422,NA,2262.402,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"377","Jungo","2004",NA,NA,NA,NA,1.3825,1.422,NA,1965.915,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"378","Jungo","2004",NA,NA,NA,NA,0.6809,1.422,NA,968.2398,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"379","Jungo","2004",NA,NA,NA,NA,0.5796,1.422,NA,824.1912,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"380","Jungo","2004",NA,NA,NA,NA,0.3187,1.422,NA,453.1914,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"381","Jungo","2004",NA,NA,NA,NA,1.2125,1.422,NA,1724.175,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"382","Jungo","2004",NA,NA,NA,NA,0.4361,1.422,NA,620.1342,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"383","Jungo","2004",NA,NA,NA,NA,0.5612,1.422,NA,798.0264,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"384","Jungo","2004",NA,NA,NA,NA,0.4019,1.422,NA,571.5018,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"385","Jungo","2004",NA,NA,NA,NA,0.5084,1.422,NA,722.9448,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"386","Jungo","2004",NA,NA,NA,NA,0.7854,1.422,NA,1116.8388,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"387","Jungo","2004",NA,NA,NA,NA,1.385,1.422,NA,1969.47,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"388","Jungo","2004",NA,NA,NA,NA,0.5824,1.422,NA,828.1728,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"389","Jungo","2004",NA,NA,NA,NA,0.8583,1.422,NA,1220.5026,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"390","Jungo","2004",NA,NA,NA,NA,1.1649,1.422,NA,1656.4878,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"391","Jungo","2004",NA,NA,NA,NA,0.7549,1.422,NA,1073.4678,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"392","Jungo","2004",NA,NA,NA,NA,0.7523,1.422,NA,1069.7706,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"393","Jungo","2004",NA,NA,NA,NA,0.5739,1.422,NA,816.0858,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"394","Jungo","2004",NA,NA,NA,NA,0.2806,1.422,NA,399.0132,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"395","Jungo","2004",NA,NA,NA,NA,0.7593,1.422,NA,1079.7246,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"396","Jungo","2004",NA,NA,NA,NA,0.6833,1.422,NA,971.6526,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"397","Jungo","2004",NA,NA,NA,NA,2.1008,1.422,NA,2987.3376,0,10,NA,"cheatgrass","Bradley et al. 2006",40.99,-117.86,10,"2006"
"398","Jungo","2004",NA,NA,NA,NA,0.9465,1.422,NA,1345.923,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"399","Jungo","2004",NA,NA,NA,NA,0.4666,1.422,NA,663.5052,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"400","Jungo","2004",NA,NA,NA,NA,1.0846,1.422,NA,1542.3012,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"401","Jungo","2004",NA,NA,NA,NA,0.34,1.422,NA,483.48,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"402","Jungo","2004",NA,NA,NA,NA,0.488,1.422,NA,693.936,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"403","Jungo","2004",NA,NA,NA,NA,0.5529,1.422,NA,786.2238,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"404","Jungo","2004",NA,NA,NA,NA,1.4392,1.422,NA,2046.5424,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"405","Jungo","2004",NA,NA,NA,NA,0.5022,1.422,NA,714.1284,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"406","Jungo","2004",NA,NA,NA,NA,2.4849,1.422,NA,3533.5278,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"407","Jungo","2004",NA,NA,NA,NA,1.4761,1.422,NA,2099.0142,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"408","Jungo","2004",NA,NA,NA,NA,0.453,1.422,NA,644.166,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"409","Jungo","2004",NA,NA,NA,NA,0.9709,1.422,NA,1380.6198,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"410","Jungo","2004",NA,NA,NA,NA,0.8116,1.422,NA,1154.0952,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"411","Jungo","2004",NA,NA,NA,NA,0.518,1.422,NA,736.596,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"412","Jungo","2004",NA,NA,NA,NA,0.4462,1.422,NA,634.4964,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"413","Jungo","2004",NA,NA,NA,NA,0.7591,1.422,NA,1079.4402,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"414","Jungo","2004",NA,NA,NA,NA,1.4776,1.422,NA,2101.1472,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"415","Jungo","2004",NA,NA,NA,NA,0.547,1.422,NA,777.834,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"416","Jungo","2004",NA,NA,NA,NA,0.3393,1.422,NA,482.4846,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"417","Jungo","2004",NA,NA,NA,NA,0.8683,1.422,NA,1234.7226,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"418","Jungo","2004",NA,NA,NA,NA,1.0068,1.422,NA,1431.6696,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"419","Jungo","2004",NA,NA,NA,NA,0.4967,1.422,NA,706.3074,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"420","Jungo","2004",NA,NA,NA,NA,0.8069,1.422,NA,1147.4118,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"421","Jungo","2004",NA,NA,NA,NA,0.555,1.422,NA,789.21,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"422","Jungo","2004",NA,NA,NA,NA,1.4622,1.422,NA,2079.2484,0,10,NA,"sagecheat","Bradley et al. 2006",40.99,-117.86,10,"2006"
"423","Rye","2004",NA,NA,NA,NA,0.16,1.422,NA,227.52,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"424","Rye","2004",NA,NA,NA,NA,0.3825,1.422,NA,543.915,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"425","Rye","2004",NA,NA,NA,NA,0.3039,1.422,NA,432.1458,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"426","Rye","2004",NA,NA,NA,NA,0.2386,1.422,NA,339.2892,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"427","Rye","2004",NA,NA,NA,NA,0.5293,1.422,NA,752.6646,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"428","Rye","2004",NA,NA,NA,NA,0.3152,1.422,NA,448.2144,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"429","Rye","2004",NA,NA,NA,NA,0.5798,1.422,NA,824.4756,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"430","Rye","2004",NA,NA,NA,NA,0.3431,1.422,NA,487.8882,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"431","Rye","2004",NA,NA,NA,NA,0.5552,1.422,NA,789.4944,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"432","Rye","2004",NA,NA,NA,NA,0.4324,1.422,NA,614.8728,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"433","Rye","2004",NA,NA,NA,NA,0.3009,1.422,NA,427.8798,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"434","Rye","2004",NA,NA,NA,NA,0.8085,1.422,NA,1149.687,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"435","Rye","2004",NA,NA,NA,NA,0.6401,1.422,NA,910.2222,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"436","Rye","2004",NA,NA,NA,NA,0.7169,1.422,NA,1019.4318,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"437","Rye","2004",NA,NA,NA,NA,0.4877,1.422,NA,693.5094,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"438","Rye","2004",NA,NA,NA,NA,0.3955,1.422,NA,562.401,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"439","Rye","2004",NA,NA,NA,NA,0.765,1.422,NA,1087.83,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"440","Rye","2004",NA,NA,NA,NA,0.4701,1.422,NA,668.4822,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"441","Rye","2004",NA,NA,NA,NA,0.8951,1.422,NA,1272.8322,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"442","Rye","2004",NA,NA,NA,NA,0.6364,1.422,NA,904.9608,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"443","Rye","2004",NA,NA,NA,NA,0.1851,1.422,NA,263.2122,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"444","Rye","2004",NA,NA,NA,NA,0.7095,1.422,NA,1008.909,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"445","Rye","2004",NA,NA,NA,NA,0.5108,1.422,NA,726.3576,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"446","Rye","2004",NA,NA,NA,NA,0.3103,1.422,NA,441.2466,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"447","Rye","2004",NA,NA,NA,NA,0.369,1.422,NA,524.718,0,10,NA,"cheatgrass","Bradley et al. 2006",40.57,-118.34,10,"2006"
"448","Rye","2004",NA,NA,NA,NA,0.44,1.422,NA,625.68,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"449","Rye","2004",NA,NA,NA,NA,0.3227,1.422,NA,458.8794,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"450","Rye","2004",NA,NA,NA,NA,0.3657,1.422,NA,520.0254,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"451","Rye","2004",NA,NA,NA,NA,0.5177,1.422,NA,736.1694,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"452","Rye","2004",NA,NA,NA,NA,0.5311,1.422,NA,755.2242,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"453","Rye","2004",NA,NA,NA,NA,0.2336,1.422,NA,332.1792,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"454","Rye","2004",NA,NA,NA,NA,0.2192,1.422,NA,311.7024,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"455","Rye","2004",NA,NA,NA,NA,0.2201,1.422,NA,312.9822,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"456","Rye","2004",NA,NA,NA,NA,0.3644,1.422,NA,518.1768,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"457","Rye","2004",NA,NA,NA,NA,0.6018,1.422,NA,855.7596,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"458","Rye","2004",NA,NA,NA,NA,0.0652,1.422,NA,92.7144,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"459","Rye","2004",NA,NA,NA,NA,0.4113,1.422,NA,584.8686,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"460","Rye","2004",NA,NA,NA,NA,0.3923,1.422,NA,557.8506,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"461","Rye","2004",NA,NA,NA,NA,0.8603,1.422,NA,1223.3466,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"462","Rye","2004",NA,NA,NA,NA,0.363,1.422,NA,516.186,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"463","Rye","2004",NA,NA,NA,NA,0.4324,1.422,NA,614.8728,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"464","Rye","2004",NA,NA,NA,NA,0.353,1.422,NA,501.966,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"465","Rye","2004",NA,NA,NA,NA,0.3576,1.422,NA,508.5072,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"466","Rye","2004",NA,NA,NA,NA,0.3151,1.422,NA,448.0722,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"467","Rye","2004",NA,NA,NA,NA,0.2161,1.422,NA,307.2942,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"468","Rye","2004",NA,NA,NA,NA,1.1603,1.422,NA,1649.9466,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"469","Rye","2004",NA,NA,NA,NA,0.3837,1.422,NA,545.6214,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"470","Rye","2004",NA,NA,NA,NA,0.3831,1.422,NA,544.7682,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"471","Rye","2004",NA,NA,NA,NA,0.4666,1.422,NA,663.5052,0,10,NA,"salt_desert","Bradley et al. 2006",40.57,-118.34,10,"2006"
"472","Button","2004",NA,NA,NA,NA,1.0626,1.422,NA,1511.0172,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"473","Button","2004",NA,NA,NA,NA,2.6515,1.422,NA,3770.433,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"474","Button","2004",NA,NA,NA,NA,1.4612,1.422,NA,2077.8264,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"475","Button","2004",NA,NA,NA,NA,0.8728,1.422,NA,1241.1216,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"476","Button","2004",NA,NA,NA,NA,0.9037,1.422,NA,1285.0614,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"477","Button","2004",NA,NA,NA,NA,1.4362,1.422,NA,2042.2764,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"478","Button","2004",NA,NA,NA,NA,1.1741,1.422,NA,1669.5702,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"479","Button","2004",NA,NA,NA,NA,1.2382,1.422,NA,1760.7204,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"480","Button","2004",NA,NA,NA,NA,2.5365,1.422,NA,3606.903,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"481","Button","2004",NA,NA,NA,NA,1.0983,1.422,NA,1561.7826,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"482","Button","2004",NA,NA,NA,NA,1.0474,1.422,NA,1489.4028,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"483","Button","2004",NA,NA,NA,NA,1.1281,1.422,NA,1604.1582,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"484","Button","2004",NA,NA,NA,NA,1.3116,1.422,NA,1865.0952,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"485","Button","2004",NA,NA,NA,NA,0.9748,1.422,NA,1386.1656,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"486","Button","2004",NA,NA,NA,NA,2.6415,1.422,NA,3756.213,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"487","Button","2004",NA,NA,NA,NA,0.8279,1.422,NA,1177.2738,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"488","Button","2004",NA,NA,NA,NA,1.8346,1.422,NA,2608.8012,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"489","Button","2004",NA,NA,NA,NA,1.7068,1.422,NA,2427.0696,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"490","Button","2004",NA,NA,NA,NA,2.3347,1.422,NA,3319.9434,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"491","Button","2004",NA,NA,NA,NA,0.6839,1.422,NA,972.5058,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"492","Button","2004",NA,NA,NA,NA,0.872,1.422,NA,1239.984,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"493","Button","2004",NA,NA,NA,NA,1.1914,1.422,NA,1694.1708,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"494","Button","2004",NA,NA,NA,NA,0.7719,1.422,NA,1097.6418,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"495","Button","2004",NA,NA,NA,NA,0.8971,1.422,NA,1275.6762,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"496","Button","2004",NA,NA,NA,NA,1.5172,1.422,NA,2157.4584,0,10,NA,"cheatgrass","Bradley et al. 2006",41,-117.58,10,"2006"
"497","Button","2004",NA,NA,NA,NA,1.3031,1.422,NA,1853.0082,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"498","Button","2004",NA,NA,NA,NA,1.7872,1.422,NA,2541.3984,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"499","Button","2004",NA,NA,NA,NA,0.5904,1.422,NA,839.5488,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"500","Button","2004",NA,NA,NA,NA,0.5424,1.422,NA,771.2928,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"501","Button","2004",NA,NA,NA,NA,0.7386,1.422,NA,1050.2892,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"502","Button","2004",NA,NA,NA,NA,0.9394,1.422,NA,1335.8268,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
"503","Button","2004",NA,NA,NA,NA,0.5248,1.422,NA,746.2656,0,10,NA,"sagecheat","Bradley et al. 2006",41,-117.58,10,"2006"
